#FORMAT: BEACON
#PREFIX: http://d-nb.info/gnd/
#TARGET:https://ixtheo.de/Search/Results?lookfor={ID}
#NAME: INDEX THEOLOGICUS (IxTheo)
#MESSAGE: INDEX THEOLOGICUS: Publikationen im IxTheo
#DESCRIPTION: Die Datenbank "Index Theologicus" (IxTheo: https://ixtheo.de) ist eine internationale, open access Bibliographie für Theologie und Religionswissenschaft. Ausgewertet werden Monographien (Bücher) und Aufsätze aus mehr als 600 theologischen und religionswissenschaftlichen Zeitschriften sowie Aufsätze aus Sammelschriften (z.B. Festschriften und Kongressveröffentlichungen). Nachgewiesen werden auch einschlägige Datenbanken und Internetlinks. Statistik: mehr als 105.000 Personen-GND, ca. 1,7 Mio Titel (Stand Mai 2017).
#INSTITUTION: Universitätsbibliothek Tübingen
#CONTACT: ixtheo@ub.uni-tuebingen.de
#TIMESTAMP: 2017-05-29
118507109|40
118637797|196
118505114|1387
119209748|43
118171569|15
118650130|743
116012498|2
117756873|4
122211839|24
115401970|70
174149999|12
173469221|19
172375797|6
172366623|5
172008557|5
124373356|34
1038489881|3
132862069|54
117216801|1
118641549|297
118566318|21
1020756489|2
118598511|88
119090295|70
11863707X|67
115873821|56
119142546|5
119482630|5
118857851|418
118545485|24
122397169|78
1037772040|31
120880598|81
118521691|97
1042038775|2
1131571592|1
1131570723|1
1130183858|1
1127656635|1
1124404732|1
112231602X|2
111552156X|2
1130252671|1
1088444695|1
1088423159|1
1079184880|1
1077348517|3
1074116860|1
1071996207|3
1069137731|3
1064838111|1
1088443435|2
1066267529|8
1070919268|5
109995939X|10
1053070721|1
1045332283|29
1044933984|5
1033990574|3
1032890991|2
1031269282|4
1080034889|6
1027734804|1
1026128439|2
1025012097|5
1022979795|6
1020944013|2
1016975880|1
118528823|167
1012187918|28
143760440|8
1052229190|6
123254108|74
141213590|5
134151003|7
118579797|26
1121615104|8
108979695|5
13905569X|20
139662189|5
137740158|3
106231995|1
138302464|15
132878437|9
132490676|34
132401606|10
131966103|1
12387288X|14
122864786|53
122841220|43
120489953|135
120179296|3
120055678|60
12002926X|96
117769223|16
117362980|183
117348643|4
117141194|26
116870214|181
116586982|5
116364130|3
116189614|161
116167890|49
120308487|19
116107596|296
111479614|102
1076741800|6
1131570227|1
116866020|12
115445374|112
115684336|236
119156091|9
172125243|29
118899112|43
118821032|3
11880698X|141
118657607|34
118629743|138
118625403|24
118609491|175
118598767|2
118593668|37
118579770|12
118575651|38
118556800|10
118555766|108
11851833X|1
118517287|14
118516477|275
118502174|62
137747624|37
130097039|44
124830307|37
124284868|14
132427060|12
174042396|2
1131589378|1
124506240|7
1050017870|2
1050880609|3
1024367835|1
123289920|59
1036572854|18
123358515|3
121452875|1
174145675|58
1131573757|1
1055980512|4
101410162X|8
1042066167|11
123395801|11
12066190X|5
1025972465|18
131559516|39
119083434|8
13890264X|1
137806868|15
141412755|35
112378609|38
1052822827|21
132832836|10
117264679|63
119018098|4
104086424|4
112682103|47
1089497997|1
119036339|51
119390582|12
1019717718|13
115814639|65
1025830644|2
121531821|36
141303476|26
119237873|12
121073920|30
118006533|47
110018311|20
113821123|5
1070583197|10
118597698|9
118701193|1
134142659|55
116897244|276
115441204|151
119096544|43
121031403|4
1049698223|30
127182500|1
1027296688|28
120924625|30
118663453|8
118504800|22
122584961|43
1032035811|40
116677147|6
115402276|58
115542388|5
172137268|21
136807941|10
118769707|192
11880975X|106
115497420|9
121035824|27
117086622|1
117310085|72
118818368|101
119026155|85
14352738X|1
100277845|2
133627764|69
118619055|139
100592988|7
123375398|60
117440833|80
11861214X|326
118761722|66
120514648|110
116922923|515
118608045|403
117282774|6
118606964|80
119363488|42
118964593|4
120501481|44
118602691|92
118510568|236
118597825|67
116248904|11
118594893|466
11619202X|4
11859169X|54
118590235|358
122704258|6
120376490|106
121838862|40
118577409|10
11955464X|11
117200476|169
11857342X|8
118572121|114
118779508|19
11899865X|11
141803037|7
116302011|94
11630166X|5
118723391|28
118561049|3
118721461|2
121825922|48
1058455303|22
121318524|15
120965062|326
118714341|68
120336421|1
123833752|14
116927461|89
138207038|2
122426827|527
118546317|56
118701509|26
113374828|16
122426711|267
118543636|113
118543105|707
118541838|228
11676466X|411
121993922|12
121242064|23
118683977|288
116585382|1
123930251|59
118930885|36
135601916|19
116456884|7
105085154|157
116401028|5
118518283|37
118667734|14
115689826|129
121544540|7
120185962|44
116242442|489
12163115X|78
118512072|32
118510541|77
116134194|28
12178696X|1
118808834|94
100937543|8
123243289|1
120990067|3
131718118|1
119545276|5
118707957|38
170588025|6
120892332|1
129606871|9
118035363|1
123295777|48
1013839978|3
120733668|2
117493295|6
134271890|6
120845628|1
174162987|1
132082489|17
12084303X|3
174079362|1
133600289|1
120823543|2
1056976241|1
108020413X|1
121195112|25
118766260|10
120909251|3
133408949|15
1041680333|4
1073651118|1
116435534|2
116199563|7
116638311|1
120886111|17
120924285|3
173193463|1
118664492|6
120431491|16
118564609|10
123855926|1
100038085|2
143167138|1
121384659|1
123258146|2
117631116|1
118836811|1
120013339|3
118987615|1
119239418|1
120739771|23
120739747|1
122827724|2
140564128|1
137348371|1
120738740|2
123560470|1
118544489|13
1124249362|1
121612864|11
131908669|2
120710803|23
11853467X|18
12054105X|1
11869264X|5
118542613|2
116939176|6
13297486X|1
12470316X|13
121426556|10
129682330|1
116280492|4
1038010020|1
118795155|1
13942072X|2
1053261373|1
131912364|5
1035218518|1
1120053269|1
107283412X|1
1093203285|2
12061359X|1
116431822|1
112014941|1
1034966200|1
1043520740|4
1069572292|1
1098453336|1
100967396|5
116725877|27
120588560|3
119443937|1
120578913|16
119207206|2
117058645|6
12092949X|1
1072830248|1
1029483043|1
102810761|1
117368172|127
104296259|2
118588419|10
127066535|2
122678559|9
1048746704|1
1063175534|4
189512253|37
120701952|2
1041706464|10
1106460685|2
119188406|1
1052003060|10
120607190|1
12060695X|1
13735262X|5
123950465|14
128878401|9
1090450656|2
112006620|37
118578537|307
122144635|24
132563150|1
118642014|16
12847050X|49
131892088|1
120456923|3
174081693|1
124208886|13
1023372800|1
1021954489|1
1049610865|1
116276851|7
12088657X|3
129272434|1
102469962|2
1059262673|2
131585452|1
1047951495|8
117105821|2
136224601|1
1055077588|12
13406433X|18
107263421X|1
1057462365|1
120401851|4
110057988|1
12170209X|1
12377876X|1
120362791|14
1079797211|1
140250026|4
142820288|1
129657352|1
121376885|4
118976419|4
1027161812|7
119062992|4
171675029|1
118759191|10
130519472|1
118607618|169
139196978|1
142593435|31
121669475|3
1013925831|1
189490578|2
142067032|2
118022393|1
133094294|1
1032567473|1
120570793|10
124343465|1
120105756|2
120305208|6
124622879|2
1050954467|10
121880958|21
1082447358|1
104092661|1
1126120103|1
1069586951|2
116647760|43
132349817|1
121460460|1
122559088|5
129017078|1
121424049|1
1018996818|1
114114153|69
115540970|1
1116349264|1
124129846|1
125211848|1
12023338X|2
11880653X|15
1054922500|1
1036805719|20
112537733X|1
117144355|278
124798306|1
121178102|1
130073385|1
133175154|1
129926264|10
132645823|1
102419647|2
110865642|5
1060642182|2
12092661X|13
104266457|9
1055385185|21
121664171|5
1054302758|5
120150514|4
108103838|1
12854595X|2
118198084|10
112098622|2
138071659|1
124729487|38
116074701|1
133148009|16
118745530|1
1104704110|1
1037125207|1
120121689|1
120986051|26
104336471|3
104236116|3
1016716532|1
1050016440|6
142759104|1
129963917|2
12311022X|1
172850096|10
120061341|19
120186500|9
1047124793|2
1113215437|15
141826835|3
120926520|1
1124029613|1
129568961|1
126550794|1
115717625|2
127688757|148
120100274|1
118660470|1
139919643|1
137306407|1
116289341|1
172301688|12
121788873|1
117400963|3
138950768|3
138807825|2
118159887|5
1078992495|3
1028781164|1
129998028|3
101063970|1
118715755|4
118661620|1
120117371|85
108156877|2
129238716|2
120052660|8
108094189|1
138013802|1
120059819|8
118721534|14
119323710|21
140974393|1
120825570|6
132067412|1
132820242|1
115484167|1
116866438|9
128644354|1
114514542|1
1050297253|1
116413336|5
1022808222|17
1082151173|1
1095776274|1
122799631|1
142678104|2
134344529|1
119181479|7
118087045|3
142851817|5
117457205|4
122502140|6
119088983|1
138336946|7
128374101|1
1042549192|1
1100384774|3
11955979X|1
136949061|8
122493389|18
119558882|7
100939759|1
13341695X|6
1058275666|1
119330415|1
123628598|1
12075679X|19
120523426|4
11955416X|11
141294272|7
140021507|1
1122464215|1
119551918|2
102509670|6
117278599|4
123959837|1
11955089X|21
138513058|51
119557517|1
137043384|6
124874746|1
171903870|1
1056409851|1
10067996X|1
119547457|1
123522757|6
13291641X|3
1041635842|20
141252510|1
100342094|17
142609242|10
119542196|1
1034399276|2
12454617X|2
116182660|2
1024604357|1
124965199|1
119540185|1
130052442|3
1061224236|1
119538989|1
119555921|5
119548488|2
100642675|2
173985270|23
174136994|1
173757235|2
106754726|1
1036532402|4
119536390|1
118521756|2
111462975|2
1050750586|4
120934566|3
122076729|2
1043270272|1
124107702|15
1076492096|1
118597051|17
123568269|2
126138303|1
11953388X|1
119384779|2
119533243|1
1078270902|8
119530724|1
108447901|2
11954671X|1
119006561|3
118718266|3
118840851|6
119525879|1
1034054147|4
123229812|1
1073952967|3
109905598|3
137314388|1
133522008|2
11952452X|3
117058246|5
11953620X|1
1049428951|3
122176243|7
119522403|3
117012599|46
172958881|2
116511737|9
1067904336|1
119348705|4
110863151|1
107966663X|2
119519186|3
100632300|2
118599941|2
118815393|1
1054788251|1
119513366|51
107763052|5
120499444|1
130664375|1
1041407467|3
104073381|3
136194737|2
119527863|1
119684004|1
1035825945|1
1081786329|1
103984585|44
121679373|2
174165188|7
142728217|36
11951284X|5
115601899|1
1048018105|6
1051779812|2
106251730X|1
138110190|2
1104146940|1
1036121186|12
128719095|3
13719093X|3
1043381759|7
1022493639|4
124844146|1
1029322813|2
1022835297|3
14381236X|3
123487145|1
1048276899|1
143126431|2
13922629X|20
119170973|8
1053723237|1
120859718|1
133466361|1
128902787|2
123804515|34
119511975|1
128549386|1
141426357|2
1066691258|1
101411057|2
116113812|9
1084799677|1
128685913|1
140598405|20
119495848|6
138230277|11
132232073|1
118617354|1
129575224|1
11850245X|190
100536026|5
121032299|5
140851542|1
127142487|2
119513013|1
12907358X|1
119506181|1
122115651|17
140273174|1
119546582|1
131871978|3
111125324|6
119495090|1
128986174|6
1035419173|8
118793004|5
1057645656|4
1053135440|10
119162431|33
1026883741|1
139068775|1
123742838|27
119491168|1
124672248|1
119491087|3
119310864|1
119490749|1
100942377|5
173946453|1
102509271|1
118542745|15
1096471523|1
17238222X|1
129842222|33
123332362|4
119487888|1
1081830832|10
124305679|3
1044011742|9
116071966|10
119485370|3
13019378X|1
117022454|1
1037883136|17
137950861|4
1020826916|2
10641920X|5
100098657|1
142949388|1
119519887|1
118555669|11
1070922471|4
104113103|1
123139465|1
142971111|1
1034369644|1
1077534086|4
142190888|7
12089727X|15
118516183|37
115014837|2
139252304|2
118768239|5
142953040|41
1056880759|1
11948272X|27
103108270|1
140582061|1
11948076X|3
142439487|1
123337526|1
132520044|11
119480204|1
118624768|4
1044533641|6
127172661|8
170762017|6
1042217181|3
115443193|22
1075772737|2
1063985781|16
134007409|53
119206358|116
110026500|24
133229769|1
119474204|1
1055389377|3
119473984|1
1036910822|1
119473380|2
1042965773|2
11947199X|1
135653444|2
119470691|1
119470500|7
118831836|7
118828207|2
1044672781|3
119469758|5
139818707|2
1070048054|1
1042246955|19
115404821|41
114717915|2
109957059|1
129278351|19
119465477|1
1062940768|1
119371936|1
117276871|1
118634607|7
119462761|2
131873539|1
10460834X|56
1127343750|10
119461161|2
132009013|1
128734337|1
1027684874|31
122510348|7
110019200X|2
103000711X|66
120795655|1
121025675|3
111163749|5
130178535|4
14396819X|1
1014421179|1
119466406|2
119464233|5
119466457|1
172758238|2
1074269624|2
1042172498|1
119453851|26
1036840395|32
121028127|4
131727834|1
119451182|1
119450054|1
117368644|2
1052954200|4
1041885547|1
1072377373|2
136504957|1
1089172192|1
1050384229|1
137897626|1
154692824|1
120224119|6
174163622|1
119450372|9
102085595|2
130074632|1
1047349574|4
1042622752|7
188347240|1
104961769X|3
11945212X|1
118603361|1
1038388597|2
1042720002|1
1072412918|1
124306225|1
1012942961|1
133724190|4
119456427|2
172029120|2
119513064|5
1120617278|1
128777400|1
1045013528|1
119440997|8
124125255|1
1055220178|3
119436426|3
1029091935|1
109532325|15
172372461|1
118707159|67
117438065|1
116543698|18
11941936X|2
119439697|1
123278295|1
1073537706|1
12100094X|1
172836875|5
114562687|1
142392340|2
1113794089|11
116588896|1
123398495|7
141878401|1
17016070X|4
120145197|3
117048496|2
1038155452|1
119428989|8
124022936|1
1099963486|2
1025070372|1
1037760107|1
141210915|2
1042018081|1
118525042|4
123598540|4
115887598|1
119433117|1
121611817|1
119434865|1
127365729|8
1046966065|1
138135525|32
1054926557|8
131595733|76
139039090|1
107018861|18
123787939|2
119435527|1
12431886X|12
118574760|6
138299951|2
1115752219|2
173034764|1
1015216927|6
1114895032|1
1124401180|1
1123045917|1
137269013|8
1051778689|2
122791517|11
134114930|37
119427524|29
118786164|14
1064067964|2
128670940|2
128933771|5
116649437|4
123997755|1
132155192|1
117396680|1
172717078|2
122212061|5
124767664|2
1032984686|2
1103705873|2
1018069879|3
1054747946|1
117275824|9
1026158311|16
119414031|1
119272431|3
129360341|17
119411563|1
1047789566|52
143731505|7
17239435X|5
143687530|1
139626611|2
139312811|1
1028920067|1
119406748|1
1054684278|13
143041622|4
135981794|1
14166889X|1
105497635X|13
1031842608|1
171642155|15
118610678|1
119400014|1
119411083|3
124760902|1
133954552|1
119423987|1
119419645|1
126249725|1
172066565|2
127199136|2
119396645|1
142215740|9
119405334|1
130669024|2
1033385417|1
1034065297|2
119539918|1
1068345284|1
118591509|2
120439956|1
104531479X|2
119388766|1
119412829|2
13068774X|1
139288554|5
1028591780|2
117754862|2
119394820|2
118701525|10
119418851|4
1032981199|7
1025694570|7
118965263|13
119396084|5
121066363|1
131781421|4
102330029X|1
14026373X|1
119388367|1
1078974152|1
119513323|4
118533800|1
120343797|1
117170488|131
1050649125|2
119434326|15
129002461|7
132877538|2
12109569X|14
172380898|1
1037662741|32
1054938814|1
104256028|1
1043606084|1
129648590|2
109036700|1
113801769|16
1060932717|1
119390450|1
1060520540|4
1090801432|9
118763504|13
118724169|40
119380307|1
124089135|4
129723649|1
119380269|23
18845120X|1
143759477|2
119377225|1
11937711X|1
132337185|1
119375125|5
132130351|11
119374994|7
130658863|1
1038172144|3
13673247X|1
119558165|2
116578130|1
140409378|2
123757525|2
104253851|1
131850946|12
119371804|4
119371502|1
1043488308|4
1055789804|2
174164327|1
1097300978|1
119368773|8
1073533778|1
1081650680|2
1122443226|1
119384507|1
1079609113|2
133121526|11
119366444|1
123082358|1
100125611|1
1070582417|1
119365952|1
1061196240|1
138522677|2
138495033|1
117766550|5
1069953431|4
129865494|1
121105547|10
1016440855|2
119364581|1
119364565|1
118614312|1
133803724|1
119368226|1
116519231|1
171986962|18
109483022|1
11873959X|1
119174502|43
119539543|4
138644640|1
13210850X|17
136089763|1
171306783|1
119362767|1
104577233X|13
1053780885|1
116223243|1
127793291|1
121391876|8
119387050|3
128817542|1
139007385|1
115380019|1
118793101|4
1073605035|2
1043132201|2
137436009|1
1044597321|1
136224091|1
100314260|3
135646030|1
119190087|2
1025728548|1
1019087323|18
137826087|2
1074831233|1
1064553915|1
118554972|4
118628380|1
1054302561|4
143247883|23
119376350|16
101905262|17
1051111773|8
117043486|2
1073698696|1
121532453|18
133736377|4
11935599X|2
124839088|9
132107333|1
122354338|2
119354780|2
118572156|1
172543029|1
122618386|1
142041238|1
1089945361|1
130553549|1
123115833|1
1060905493|4
118754076|22
1011735946|1
105988022|1
115459057|1
131597965|2
119347954|53
1047326019|3
119529521|1
118921797|44
119347628|1
119347482|3
119347180|5
119346451|1
13707025X|9
136414737|6
132881144|2
100370128|6
170569330|1
119344599|1
12204620X|12
117579165|1
136668119|62
1073533468|2
119344211|1
119344092|3
1027698476|2
12042584X|10
118892878|1
1051895790|1
119342782|1
132039486|1
137465769|1
131918877|20
116939117|1
139417648|28
1077230095|1
104268514|1
105244590X|1
121672190|1
121847217|8
1120439868|2
106085211X|1
1021197998|6
119334399|1
1067878343|1
11934730X|61
140441611|3
122819853|41
100692885|5
118751069|2
130248517|5
119331934|1
120506602|1
174117043|29
132058502|1
10431396X|3
124347452|1
104205466|1
126288402|1
1028425678|1
119339978|4
118734601|1
133954625|1
119332639|42
1070111465|1
118569848|1
11875355X|7
119346435|2
119330296|4
136758312|1
136705901|4
1011883309|5
117562408|3
136029469|1
137707592|2
140322310|1
1072529084|1
1053985061|1
117326771|1
104713046|3
119361760|8
129014788|3
1023786257|1
11931973X|1
119258986|6
1030591202|10
117539872|1
172239958|3
1031586210|1
104062290|6
1028309473|10
101142648X|1
119337843|3
132833751|1
121693236|1
14279368X|13
100729878|1
113182023|7
140480226|1
1076052800|1
122651928|1
1042549079|1
118605119|8
174092768|3
119313618|2
138641870|3
134110056|1
115396128|2
120221950|2
1012426904|1
119309653|2
1042683026|1
119307685|1
1034442821|23
130077720|1
119306824|1
1032148756|1
107522659|80
142498866|1
1097297330|1
1030145490|49
123493625|1
105329711|2
133472051|2
127829415|1
143545299|27
119345765|6
123386152|1
119392798|8
14103811X|4
129477133|3
13672454X|3
123941679|4
1034206834|10
120156857|31
115016457|1
131386972|2
141691603|2
141387521|2
140705260|6
1041291140|4
12303521X|1
115678379|1
120104164|1
1038327350|3
118592912|30
1067677941|3
140111085|1
121982122|1
137354320|3
118972456|3
118540890|29
120970139|4
129221554|1
136687687|13
11638820X|1
1052572154|1
119303280|4
140363599|1
133569217|5
119301857|2
18840628X|2
11930595X|2
119121328|1
123833205|7
1051544394|6
103805818|1
174162758|4
140450815|1
1013126327|1
119300230|3
113271336|74
11932945X|3
129569127|5
115556281|16
107367214X|1
1033636231|15
172110769|1
170092550|1
1063291429|11
11580272X|15
104165162|1
1047703238|27
121729257|1
102371792|1
100959261|3
1022648691|1
1054020310|3
139254994|1
119354195|2
119318792|11
115411321|1
1042652120|1
116761040|5
115287493|10
119293803|7
118704893|1
119298368|1
132848120|1
12261951X|11
1027683703|21
1048322009|4
104342412|2
123868661|28
134749685|5
105711527|4
128451017|1
113731701|1
1046662597|11
119290901|1
118704737|62
130639435|4
133096998|4
136994520|2
10032472X|11
1084008335|1
129358770|15
119286823|1
1058082159|1
1067860304|1
128984104|1
133496198|2
119294559|9
118580213|17
132383128|2
122015533|69
118639528|1
138789487|1
116506350|3
1029511926|1
121510662|1
1063664705|1
119283301|1
118190415|8
118650629|4
173660665|1
12131684X|9
140935525|1
1026248620|31
1050705092|1
106960853X|7
119287765|1
119285800|6
1106565568|1
119277670|4
139402411|1
139836500|3
101796937X|1
107202557|1
118868519|13
1030442320|6
140181997|1
120118017|1
119275929|1
103717738X|1
107532956|1
141906324|1
118533878|7
120487438|7
119272261|15
138523169|6
119284510|1
173137571|1
124143970|1
132813890|7
1075291992|2
118097423|3
173018432|5
13714699X|1
173735142|5
104336250|6
1074120957|6
121504964|1
101886296X|1
132782103|5
129025305|2
123431697|12
1043730338|2
122951506|14
12270049X|2
119393174|30
119271699|1
128695676|4
116467215|4
130338680|1
1058563394|2
119449749|5
104580259X|29
136754996|1
118559486|4
1026987148|1
1052419968|2
129977470|3
1033991511|3
123664152|3
119265540|14
1067130713|6
119265516|128
1038239494|1
11926532X|1
1080565523|1
13156417X|1
124211496|4
13237725X|1
129873756|1
140748520|2
100961304|1
133348865|1
111351200|3
173407293|3
118743449|28
1057884928|2
1053319622|5
1065632126|1
13190387X|4
124523099|2
119257157|20
122031997|10
174162715|5
119260174|2
1054387710|6
119256304|1
119256061|2
121353044|91
119243083|6
119259621|1
122025385|3
117004022|5
117341452|3
141211199|1
12253512X|16
1036810259|6
173139493|1
119253291|3
115758550|46
139422862|1
1068654015|6
138836698|2
124565255|2
128805935|29
118043455|9
1050250907|9
119248018|3
102416729|5
1027034616|2
104847917X|1
1023669757|20
119013371|28
131879057|2
11566887X|3
11871418X|3
171702190|2
140192042|3
119142554|1
119284995|19
1071241540|1
124248527|1
131539698|2
120470152|1
118067958|1
123240816|1
119242494|5
142000914|1
113876424|1
119244608|1
11933836X|8
110480317|2
111539684|2
1057984744|1
1052721524|1
118834622|1
1046230670|3
124486851|3
138527199|1
1068497130|1
116122412|1
112742181|5
13830047X|1
1062755480|1
120283905|2
129044695|2
13355564X|4
1026100240|4
124291996|1
11923968X|16
174008449|2
119237741|1
118661264|4
133859460|1
131847791|25
119237008|1
1019416211|1
1050058275|5
124878865|1
119243997|6
122405250|10
143506560|4
119319659|1
131511203|59
103445692|2
133348555|1
11923470X|46
1030453675|10
1051818249|9
116371765|1
1035161192|1
119244365|2
1044277343|1
1073539741|1
115005862|1
124016383|3
119231891|1
132854473|44
122792947|2
124907261|1
128988525|1
100958818|4
102506825|1
127621911|5
171212223|1
119228211|3
1051632293|9
119227606|12
122057635|2
1059753286|3
117490067|1
134103416|5
1036571335|4
119278642|3
1049226232|1
117171255|1
115543147|5
129918490|3
114291624|3
118739786|2
119271656|21
1061224627|4
1043652361|2
142014184|1
119226189|88
119225840|1
119237318|1
116807105|1
1055280154|4
135626145|1
124532020|5
119223813|1
1044870273|1
123466601|16
120924153|2
173248241|21
12374847X|5
12358177X|1
139542558|7
119481375|1
100272487|2
11936624X|110
119227215|10
119228440|4
117281174|1
133752682|2
173683029|3
133565165|1
123774853|1
1025178718|1
12205458X|3
1062753607|1
118879863|21
120194031|1
116678887|4
133574113|4
1035512408|4
116033290|8
171953150|1
1055834583|5
1068194146|1
1073835618|5
1032197935|3
132934817|1
119229455|1
1017994749|1
1068186550|1
1056920769|1
1017242844|2
132668009|2
1051529158|2
118590448|1
119216728|4
11551788X|2
119097605|2
122421345|1
1075739802|8
11854943X|49
123412765|1
172347815|5
171595351|1
123372224|3
134596528|1
1026110750|2
119223155|8
118122169|6
124493475|1
129046078|19
119235196|13
1069362220|1
119220156|10
131339028|1
119209934|3
1115192221|4
126278059|1
132587904|23
105989887X|1
1034183923|16
115762663|22
122815823|1
1048731146|8
118702912|3
133347567|1
132997029|4
1029672032|9
116252189|1
100009972|1
131740792|1
1084013134|1
1062922840|5
1074851226|1
1025347579|3
129204811|10
120552779|3
107155008X|3
118531115|34
1129367878|1
131539418|1
143185624|3
119205173|4
11950037X|4
128457457|4
124407706|1
135603226|6
119203006|2
1036761274|7
141456019|2
11934419X|8
103583720X|2
1060392186|4
141574011|1
10422150X|1
127392289|2
13207124X|1
124175570|18
124051308|1
126822182|1
132008300|3
102193139X|4
104648009X|1
139102590|1
119222159|3
17008504X|1
103161562|7
137365799|1
1042985634|1
140514384|24
119549964|32
124317413|3
1081938048|5
